From	To
MIR769	768217
PDCL2	653707
PDCL2	132954
ALOX15	246
PDCL3	285359
PDCL3	79031
MIR765	768220
CCNYL1	151195
THOC6	79228
CCNYL2	414194
BRDT	676
BRDT	643486
THOC7	80145
THOC5	8563
NUP107	57122
THOC3	728554
THOC3	84321
THOC1	9984
ALOX12	239
CSF3	1440
CSF2	1437
ALDH18A1	5832
PIP5K1P1	206426
LRRC32	2615
TRIM17	51127
LRRC31	79782
CSF1	1435
LRRC30	339291
MIR760	100126348
TRIM14	9830
TRIM13	10206
LRRC36	55282
TRIM16	10626
TRIM15	89870
LRRC34	151827
TRIM10	10107
LRRC39	127495
LRRC38	126755
TRIM11	81559
COL7A1	1294
MIR758	768212
BRD1	23774
BRD2	6046
LRRC40	55631
BRD3	8019
LRRC42	115353
LRRC41	10489
TRIM29	23650
TRIM28	10155
LRRC43	254050
LRRC46	90506
AXL	558
TRIM27	5987
LOC440895	440895
LRRC45	201255
TRIM26	7726
LRRC48	83450
TRIM25	7706
TRIM24	8805
LRRC47	57470
TRIM23	373
LRRC49	54839
LRRC49	654258
TRIM22	10346
TRIM21	6737
LOC648691	648691
MIR744	100126313
GSK3A	2931
LRRC3B	116135
GSK3B	2932
TRY2P	207147
ILKAP	80895
PRPF4B	8899
PRPF4B	653155
LRRC4B	94030
RGL3	57139
RGL4	266747
RPS27L	51065
LRRC4C	57689
OTUB2	78990
RGL1	23179
RGL2	5863
LRRC56	115399
BHLHA15	168620
MFHAS1	9258
LRRC57	255252
LRRC58	116064
TIA1	7072
LRRC59	55379
LRRC52	440699
BRI3	25798
BRI3	730010
LRRC55	219527
RPS27A	728590
RPS27A	100130446
RPS27A	643358
RPS27A	6233
HLA-H	3136
RPL35A	6165
RSBN1L	222194
HLA-J	3137
HLA-L	3139
HLA-A	3105
TOPBP1	11073
HLA-C	3107
HLA-C	3106
HLA-B	3107
HLA-B	3106
HLA-E	3133
LOC100131655	100131655
HLA-G	3135
HLA-F	3134
GABRR2	2570
GABRR3	200959
OTUD3	23252
OTUD1	220213
GABRR1	2569
LRRC69	100130742
DPY19L1P1	100129460
TELO2	9894
LRRC66	339977
NFE2L1	4779
LRRC63	220416
NFE2L2	4780
NFE2L3	9603
LRRC61	65999
FAM149B1	317662
LOC113230	113230
TCP10L	140290
CSAD	51380
LRRC70	100130733
MIR708	100126333
PALM2-AKAP2	445815
PALM2-AKAP2	11217
PALM2-AKAP2	114299
CREBZF	58487
ACMSD	130013
AIM2	9447
AIM1	202
OTUB1	55611
RPL37A	6168
COL6A4P2	646300
LRRC8E	80131
IMPA2	3613
IMPA1	3612
LRRC8A	56262
LRRC8B	23507
LRRC8C	84230
LRRC8D	55144
PINK1	65018
RGP1	9827
HLA-DMB	3109
UQCRQ	27089
HLA-DMA	3108
PRR15L	79170
NDE1	54820
ZCCHC9	84240
TIE1	7075
ZCCHC6	79670
ZCCHC7	84186
ZCCHC8	55596
LOC100129083	100129083
ZCCHC4	29063
ZCCHC3	85364
ZCCHC2	54877
RAB3IL1	5866
TIFA	92610
UQCRH	7388
UQCRH	440567
UQCRB	7381
UQCRB	727947
UQCRB	442454
OTUD4	54726
MIR7-1	407043
MIR7-2	407044
LOC100131626	100131626
MIR7-3	407045
HIATL1	84641
HIATL2	84278
SHPK	23729
EFCAB4B	84766
SHQ1	55164
EFCAB4A	283229
RGMA	56963
RGMB	285704
RNASE10	338879
RNASE11	122651
GGPS1	9453
RNASE12	254028
RNASE12	493901
RNASE13	440163
ALKBH6	84964
WDFY3	23001
WDFY2	115825
C1orf229	388759
ALKBH7	84266
CSRP2BP	57325
WDFY1	57590
ALKBH8	91801
LOC100131635	100131635
C1orf226	400793
C1orf228	339541
WDFY4	57705
BAD	572
BAX	581
ALKBH1	8846
ALKBH3	221120
ALKBH2	121642
ALKBH5	54890
ALKBH4	54784
C1orf213	148898
MIR147B	100126311
CADM3	57863
C1orf210	149466
CADM4	199731
ALOXE3	59344
CADM1	23705
CADM2	253559
THOP1	7064
DNAJB14	79982
DNAJB12	54788
DNAJB13	374407
DNAJB11	51726
LCAT	3931
CREB3L2	64764
CREB3L1	90993
CREB3L4	148327
CREB3L3	84699
BSDC1	55108
LOC100128398	100128398
C1orf204	284677
C1orf204	391123
MIR148B	442892
MIR148A	406940
APOA1BP	128240
C1orf220	400798
TXNDC9	10190
CHRAC1	54108
TXNDC2	84203
LOC100130075	100130075
TXNDC8	255220
LCA5	167691
TXNDC5	63915
TXNDC5	81567
AHSP	51327
ZIM3	114026
C1orf216	127703
BLCAP	10904
ZIM2	5178
ZIM2	100169890
ZIM2	23619
C3P1	388503
ACR	49
DEAF1	10522
CDK5R1	8851
CDK5R2	8941
LMNB1	4001
CRIPT	9419
LMNB2	84823
DUXA	503835
ADA	100
AHSG	197
AHRR	57491
AHRR	10016
ACE	1636
ACD	65057
CDC37L1	55664
TSEN54	283989
ST6GAL1	6480
CRIP1	1396
BHMT2	23743
ABR	29
ST6GAL2	84620
C1orf200	644997
CRIP3	401262
CRIP2	1397
LOC100130093	100130093
LARP4B	23185
POLRMT	5442
NSMCE4A	54780
ZIK1	284307
ABO	28
IL27RA	9466
INS-IGF2	3481
INS-IGF2	723961
INS-IGF2	3630
HSBP1	3281
AES	166
AEN	64782
DLEU2L	79469
DLEU2L	8847
RPL39L	116832
JAKMIP2	9832
JAKMIP3	282973
LRRC37A	9884
LRRC37B	114659
LRRC37B	646030
JAKMIP1	152789
ARRDC5	645432
ARRDC4	91947
ARRDC3	57561
PIH1D2	120379
ARRDC2	27106
ARRDC1	92714
ADO	84890
PIH1D1	55011
ADM	133
ADK	132
SCGB3A2	117156
SCGB3A1	92304
ADC	113451
LOC100129138	100129138
PPP6C	5537
MIR25	407014
MIR21	406991
MIR22	407004
PFAS	5198
SFT2D1	113402
DEFB110	245913
DEFB110	245914
SFT2D2	375035
DEFB114	245928
DEFB113	245927
MIR1469	100302258
DEFB112	245915
AGT	183
DEFB118	117285
LOC100129148	100129148
DEFB116	245930
MEIS3P1	4213
DEFB115	245929
AGK	55750
AGL	178
DEFB119	245932
AGA	175
BCKDHA	593
MIR17	406952
BCKDHB	594
SFT2D3	84826
MIR146A	406938
MIR146B	574447
AFP	174
AFM	173
MIR1471	100302126
LOC100132352	100132352
MIR1470	100302127
LOC100132354	100132354
LOC100132356	100132356
GABRB3	2562
GABRB2	2561
GABRB1	2560
CT62	196993
TRIM50	135892
TRIM52	84851
CNGB1	1258
CNGB3	54714
AIP	9049
TRIM46	80128
TRIM47	91107
TRIM48	57093
TRIM48	79097
TRIM48	729384
TRIM48	642569
TRIM48	399939
TRIM48	653111
TRIM48	100134006
TRIM48	283116
TRIM48	100131392
TRIM49	57093
TRIM49	79097
TRIM49	729384
TRIM49	642569
TRIM49	399939
TRIM49	653111
TRIM49	100134006
TRIM49	283116
TRIM49	100131392
TRIM42	287015
TRIM43	129868
TRIM43	653192
TRIM43	643445
TRIM44	54765
TRIM45	80263
PPP4C	5531
NUP133	55746
LBX1	10660
LOC727751	729353
LOC727751	727751
CST3	1471
TRIM41	90933
MLXIPL	51085
CST2	1470
TRIM40	135644
CST1	1469
CNGA3	1261
CNGA4	1262
SP140	11262
CNGA1	1259
AHR	196
MIR32	407036
TRIM37	4591
TRIM38	10475
CST8	10047
TRIM35	23087
RPAIN	84268
TRIM36	55521
CST9	128822
TRIM33	51592
CST6	1474
TRIM34	445372
TRIM34	53840
TRIM34	117854
CST7	8530
TRIM31	11074
CST4	1472
CST5	1473
TRIM32	22954
CSTB	1476
CSTA	1475
LBX2	85474
TRIM39	56658
PPP5C	5536
PACS1	55690
ARL6IP1	23204
PACS2	23241
CYTL1	54360
SP110	3431
TRIM72	493829
TRIM71	131405
TRIM74	378108
TRIM73	375593
TRIM65	201292
TRIM66	9866
TRIM67	440730
BLOC1S2	282991
TRIM68	55128
BLOC1S3	388552
TRIM69	140691
ALB	213
PACRG	135138
BLOC1S1	2647
ARL6IP6	151188
ARL6IP4	51329
ARL6IP5	10550
RFX8	731220
GABRA2	2555
GABRA1	2554
RFX4	5992
GABRA4	2557
RFX5	5993
GABRA6	2559
AK1	203
RFX6	222546
GABRA5	2558
RFX7	64864
AK3	50808
BRCA2	675
AK2	204
AK5	26289
AK7	122481
TRIM63	84676
TRIM62	55223
BRCA1	672
TRIM61	653794
TRIM61	391712
TRIM60	166655
TRIM55	84675
TRIM56	81844
TRIM54	57159
TRIM59	286827
TRIM58	25893
RFX1	5989
RFX3	5991
RFX2	5990
PDCD5	9141
PDCD6	57491
PDCD6	10016
GLYR1	84656
PDCD7	10081
CYTIP	9595
AMT	275
NUP188	23511
AMN	81693
KRTAP5-2	440021
KRTAP5-3	387266
PDCD4	27250
PDCD1	5133
PDCD2	5134
KRTAP5-1	387264
EPCAM	4072
FUBP1	8880
DGCR5	26220
FUBP3	8939
DGCR2	9993
DGCR8	54487
DGCR9	25787
ANG	283
DGCR6	8214
LOC440910	440910
SHC1	6464
SHC3	53358
SHC2	25759
SHC4	399694
SHBG	6462
GABRG1	2565
GABRG2	2566
POM121L10P	646074
POM121L10P	266697
POM121L10P	727983
POM121L10P	728418
POM121L10P	651452
GABRG3	2567
SP100	6672
LOC100128361	100128361
PFKL	5211
PFKP	5214
SEL1L2	80343
SEL1L3	23231
PFKM	5213
ALK	238
KRTAP5-5	439915
KRTAP5-4	387267
TNFRSF9	3604
AMH	268
KRTAP5-7	440050
KRTAP5-6	440023
KRTAP5-9	3846
KRTAP5-8	57830
TRIM77	390231
H1FNT	341567
NUP160	23279
CYTH1	9267
CYTH4	27128
TNFRSF8	943
MGC16025	85009
CYTH2	9266
CYTH3	9265
TNFRSF4	7293
MAP3K3	4215
MAP3K2	10746
MAP3K1	4214
ZC3H12A	80149
H1FOO	132243
CRIM1	51232
ZC3H12D	340152
PINX1	54984
APC	324
ZC3H12C	85463
KAT2A	2648
NUP153	9972
KAT2B	8850
NUP155	9631
POU5F1B	5462
RPAP3	79657
RPAP1	26015
RPAP2	79871
KAZALD1	81621
PSPC1	642395
PSPC1	55269
MIR93	407050
ZC3H11A	9877
MIR96	407053
CSN3	1448
CSN2	1447
SLC9A9	285195
SLC9A8	23315
A2M	2
SLC9A5	6553
SLC9A4	389015
SLC9A3	6550
SLC9A2	6549
MAP2K7	5609
MAP2K6	5608
MAP2K5	5607
GTF2IP1	2970
NCF2	4688
NCF1	653361
NCF1	654817
NCF4	4689
ZHX1	11244
REXO1L2P	100288527
ZHX2	22882
ZHX3	23051
MIR671	768213
MIR675	100033819
MIR668	768214
BHLHA9	727857
VGLL2	245806
VGLL3	389136
YME1L1	10730
PELO	53918
VGLL4	9686
TRIML2	205860
ODAM	54959
TP53TG1	11257
AHCY	191
SNHG11	128439
SNHG12	85028
SNHG10	283596
SNHG10	677768
MYEF2	50804
HSPA1A	3304
HSPA1A	3303
HSPA1B	3304
HSPA1B	3303
NPY6R	4888
TP53TG5	27296
TRIML1	339976
HSPA1L	3305
DEFA10P	449493
DKFZp451B082	401282
CDC42EP2	10435
CDC42EP1	11135
GORASP1	64689
GORASP2	26003
PEMT	10400
PRPF40B	25766
IQSEC3	440073
IQSEC3	100134209
IQSEC3	728056
IQSEC3	731035
CDC42EP4	23580
CDC42EP3	10602
IQSEC1	9922
CDC42EP5	148170
PRPF40A	55660
DVL2	1856
DVL3	1857
ODC1	4953
KLF12	11278
MAP2K1	5604
KLF13	51621
MAP2K2	5605
MAP2K2	407835
MAP2K3	5606
KLF10	7071
MAP2K4	6416
KLF11	8462
KLF16	83855
KLF17	128209
KLF14	136259
KLF15	28999
IFI27L2	83982
FXR2	9513
IFI27L1	122509
NPY5R	4889
DVL1	8215
DVL1	1855
FXR1	8087
PENK	5179
MIR329-2	574409
MIR329-1	574408
HSPA14	51182
HSPA13	6782
SLC9A1	6548
LEPROTL1	23484
MIR643	693228
CRNKL1	51340
MIR641	693226
DGCR10	26222
CRCP	27297
DGCR11	25786
DGCR14	8220
GUCY1A2	2977
MIR635	693220
MIR636	693221
GUCY1A3	2982
PIK3AP1	118788
MIR634	693219
SIK1	150094
MIR639	693224
SIK2	23235
MIR637	693222
SIK3	23387
LAG3	3902
MIR638	693223
PEPD	5184
LDHAL6B	92483
LDHAL6A	160287
MIR632	693217
MIR631	693216
ZSWIM6	57688
ZSWIM7	125150
ZSWIM2	151112
ZSWIM3	140831
ZSWIM4	65249
GPR37L1	9283
ZSWIM5	57643
NCK2	8440
ZSWIM1	90204
XPR1	9213
NCK1	4690
NUP205	23165
MIR623	693208
SIL1	64374
GUCY1B2	2974
MIR624	693209
GUCY1B3	2983
MIR626	693211
MIR627	693212
MIR628	693213
MIR629	693214
MIR665	100126315
MIR662	724032
MIR661	724031
NPY2R	4887
CREM	1390
POLA2	23649
FLJ12825	440101
LOC100131564	100131564
NUP214	8021
COL6A6	131873
TCEA3	6920
NUP210	23225
COL6A3	1293
PER2	8864
COL6A2	1292
PER1	5187
COL6A1	1291
PER4	168741
MIR659	724029
TCEA1	399511
TCEA1	6917
TCEA2	6919
PER3	8863
MIR657	724027
MIR658	724028
SIM1	6492
MIR655	724025
MIR656	724026
SIM2	6493
MIR654	724024
MIR653	724023
NPY1R	4886
DSCR10	259234
MIR648	693233
HSPA4L	22824
TCEB2	6923
MPPED2	744
TCEB3	6924
MPPED1	758
TCEB1	100132973
TCEB1	6921
UBLCP1	134510
TAPBPL	55080
PERP	64065
PES1	23481
MIR645	693230
NCLN	56926
MIR647	693232
XPO1	7514
XPO6	23214
XPO5	57510
HMGCR	3156
XPO4	64328
RCVRN	5957
ZIC1	7545
ZIC2	7546
IGHMBP2	3508
PGRMC2	10424
MYEOV	26579
HMGCL	3155
LRRN4CL	221091
LAD1	3898
SIX3	6496
SIX2	10736
SIX5	147912
SIX4	51804
SIX6	4990
SIX1	6495
C15orf59	388135
HMGB1	100130561
HMGB1	3146
MIR615	693200
DEFB121	245934
HMGB2	3148
MIR618	693203
MIR617	693202
DEFB124	245937
HMGB4	127540
MIR612	693197
MIR611	693196
DEFB125	245938
MIR614	693199
DEFB122	245935
DEFB123	245936
MIR613	693198
DEFB128	245939
COL28A1	340267
DEFB129	140881
SLC38A10	124565
SLC38A11	151258
DEFB126	81623
DEFB127	140850
POLE4	56655
CRB1	23418
POLE2	5427
CRB2	286204
POLE3	54107
C15orf61	145853
C15orf60	283677
C15orf62	643338
MIR620	693205
MIR621	693206
UGT2B28	54490
XPOT	441228
XPOT	11260
DEFB131	100128174
DEFB131	100129216
DEFB131	644414
MIR605	693190
MIR604	693189
DEFB132	400830
MIR603	693188
EPB41	2035
DEFB133	403339
EPAS1	2034
DEFB134	613211
EPB42	2038
MIR602	693187
DEFB135	613209
MIR601	693186
MIR600	693185
MIR600	81571
DEFB136	613210
CRB3	92359
IDH3B	3420
RPL23A	391825
RPL23A	6147
RPL23A	729798
RPL23A	130773
RPL23A	440027
RPL23A	389101
RPL23A	728207
CRAT	1384
LOC100132146	100132146
MIR609	693194
IDH3A	3419
MIR608	693193
POLD3	10714
POLD4	57804
NOSIP	51070
CRBN	51185
ZIC4	84107
POLD1	5424
ZIC5	85416
POLD2	5425
XPO7	23039
RHOJ	57381
NDST3	9348
DNAJC25-GNG10	548645
DNAJC25-GNG10	2790
DNAJC25-GNG10	552891
NDST4	64579
NDST1	3340
NDST2	8509
PEX6	5190
PEX5	5830
RHOQ	23433
RHOQ	730041
ZKSCAN1	7586
PEX3	8504
RHOV	171177
ZKSCAN3	80317
C15orf38	348110
RHOU	58480
ZKSCAN2	342357
C15orf37	283687
ZKSCAN5	23660
C15orf39	56905
PEX7	5191
ZKSCAN4	387032
MIR153-1	406944
MIR153-2	406945
PEX1	5189
SKINTL	391037
C15orf40	123207
PEX2	5828
C15orf41	84529
C15orf43	145645
RHOA	387
RHOB	388
RHOC	389
HIST3H2A	92815
POLG2	11232
RHOD	29984
RHOF	54509
RHOG	391
RTEL1	8771
RTEL1	51750
TSEN15	116461
RHOH	399
SIT1	27240
PADI3	51702
PADI2	11240
NCOA7	135112
PADI4	23569
HMGA2	8091
HMGA1	100130009
HMGA1	3159
PADI1	29943
C15orf48	84419
C15orf57	90416
NCOA1	8648
UGT2B17	7367
C15orf56	644809
NCOA2	10499
DPY19L2P4	442523
C15orf53	400359
NCOA3	8202
DPY19L2P3	442524
C15orf54	400360
NCOA4	8031
NCOA5	57727
DPY19L2P2	349152
DPY19L2P1	554236
C15orf52	388115
NCOA6	23054
UGT2B11	10720
UGT2B10	7365
UGT2B15	7366
NCAN	1463
MIR1293	100302220
MIR1292	100302138
MIR1297	100302187
MIR1296	100302150
CALCOCO2	10241
GCN1L1	10985
CALCOCO1	57658
PADI6	353238
ODF4	146852
ODF3	113746
ODF2	4957
ODF1	4956
MIR1291	100302221
TSEN34	79042
MIR1284	100302112
MIR1282	100302254
BGLAP	11243
BGLAP	632
MIR1281	100302237
MIR1288	100302124
NCDN	23154
COL13A1	1305
MIR1287	100302133
MIR1286	100302118
AHI1	54806
C15orf27	123591
C15orf26	161502
FUCA2	2519
FUCA1	2517
IFIT3	3437
CADPS	8618
IFIT2	3433
C15orf32	145858
IFIT1	3434
TCHHL1	126637
HSDL1	83693
HSDL2	84263
IFIT5	24138
SCAND3	114821
SCAND1	51282
RARRES3	5920
DYNC1LI1	51143
DYNC1LI2	1783
RARRES2	5919
RARRES1	5918
PTTG2	9232
PTTG2	10744
PTTG1	9232
PTTG1	10744
CRY2	1408
INSIG2	51141
AGPS	8540
INSIG1	3638
NUP37	79023
NUP35	129401
MUC15	143662
CRY1	1407
MUC13	56667
TWIST2	117581
MUC12	10071
MUC12	100130716
TWIST1	7291
HERC2P7	8917
PDYN	5173
HERC2P2	283755
HERC2P2	400322
HERC2P3	283755
HERC2P3	400322
SCGB2A1	4246
PCF11	51585
CC2D2B	387707
RHCG	51458
RHCE	6006
CC2D2A	57545
NUP43	348995
SCGB2A2	4250
MIR135B	442891
TIPRL	261726
SIAE	54414
NUP50	10762
AGRN	375790
NUP54	53371
SNRNP35	340273
SNRNP35	11066
AGRP	181
NCKAP1L	3071
CRYZ	1429
TAX1BP3	30851
TAX1BP1	8887
CSPP1	79848
NUP62	23636
LOC100129055	100129055
PRODH2	58510
RHEB	6009
SNRNP27	11017
AGR3	155465
AGR2	10551
SNRNP25	79622
CRYM	1428
MIR133B	442890
FCRL2	79368
FCRL1	115350
FCRL6	343413
FCRL5	83416
FCRL4	83417
FCRL3	115352
PRPF31	26121
FAM90A25P	389633
POLR1E	64425
POLR1D	51082
POLR1A	25885
PRPF39	55015
VEZT	55591
POLR1C	9533
POLR1B	84172
LDLRAP1	26119
SNRNP48	154007
LAX1	54900
LOC100129034	100129034
SNRNP40	9410
FCRLA	84824
FCRLB	127943
PRPF38B	55119
PRPF38A	84950
POLR2H	5437
CLK2P	1197
POLR2G	5436
POLR2F	5435
POLR2E	5434
POLR2L	5441
POLR2K	5440
POLR2J	5439
SHFM1	7979
POLR2I	5438
RPL27A	6157
POLR2D	5433
POLR2C	5432
POLR2B	5431
POLR2A	5430
PRPF19	27339
LECT1	11061
RB1CC1	9821
ETFDH	2110
CC2D1B	200014
MIR24-1	407012
MIR24-2	407013
SNRNP70	6625
CC2D1A	54862
MIR1323	100302255
LECT2	3950
MIR1322	100302166
MIR1324	100302212
POLR3G	10622
POLR3F	10621
POLR3H	171568
POLR3K	51728
BAIAP2L2	80115
BAIAP2L1	55971
IPO13	9670
IPO11	51194
MACROD2	140733
POLR3A	11128
MACROD1	28992
PRPF18	8559
POLR3C	10623
POLR3B	55703
PNLDC1	154197
POLR3E	55718
MIS12	79003
POLR3D	661
TJP1	7082
PSMD14	10213
PSMD13	5719
PSMD12	5718
PSMD11	5717
LAYN	143903
TJP3	27134
BAMBI	25805
BAMBI	729590
TJP2	9414
GREB1L	80000
MIR1301	100302246
MIR1306	100302197
MIR1307	100302174
MIR1304	100302240
MIR1305	100302270
CSPG4	1464
KRTAP4-4	84616
KRTAP4-3	85290
KRTAP4-2	85291
KRTAP4-1	85285
CSPG5	10675
AGXT	189
C5orf20	497189
C5orf20	140947
C5orf22	55322
PECR	55825
C5orf24	134553
HNRNPA3P1	10151
MRGPRX1	259249
C5orf27	202299
MRGPRX2	117194
MRGPRX3	117195
C5orf28	64417
SCAMP4	113178
SCAMP5	192683
SCAMP1	9522
SCAMP3	10067
SCAMP2	10066
CDRT15L2	256223
CDRT15L2	644694
MRGPRX4	117196
C5orf30	90355
MIR130A	406919
C5orf34	375444
KRTAP4-9	100132386
UGT1A10	54575
UGT1A10	54576
UGT1A10	54577
UGT1A10	54578
UGT1A10	54600
UGT1A10	54579
UGT1A10	54657
UGT1A10	54658
UGT1A10	54659
LAT2	7462
MIR130B	406920
C5orf38	153571
KRTAP4-5	85289
KRTAP4-6	81871
KRTAP4-6	728224
KRTAP4-6	653240
KRTAP4-6	100132476
KRTAP4-7	81871
KRTAP4-7	728224
KRTAP4-7	653240
KRTAP4-7	100132476
KRTAP4-8	81871
KRTAP4-8	728224
KRTAP4-8	653240
KRTAP4-8	100132476
SYCE1L	100130958
CROT	54677
IFIH1	64135
PKHD1	5314
TIPIN	54962
RRM2B	50484
PEF1	553115
RUNX1	861
RUNX2	860
RUNX3	864
ZMYM2	7750
ZMYM1	79830
ZMYM4	9202
ZMYM6	9204
ZMYM6	100130633
ZMYM5	9205
ALOX12P2	245
SAP18	10284
C5orf15	56951
AKTIP	100130746
AKTIP	64400
C20orf202	400831
C20orf203	284805
MUC5B	727897
C5orf60	285679
OPCML	4978
PCDHGA9	56107
NR6A1	2649
NCS1	23413
PCDHGA8	9708
PCDHGA7	56108
PCDHGA6	56109
PCDHGA5	56110
PCDHGA4	56111
PCDHGA3	56112
MIR589	693174
PCDHGA2	56113
PCDHGA1	56114
MIR599	693184
PCDHGB1	56104
MIR598	693183
DDX11L10	100287029
SAP30	8819
MIR597	693182
MIR596	693181
MIR595	693180
MIR593	693178
MIR592	693177
MIR591	693176
MIR590	693175
SQRDL	58472
LEPREL2	10536
PCDHGB7	56099
PCDHGB6	56100
NCR2	9436
PCDHGB3	56102
NCR1	9437
PCDHGB2	56103
PCDHGB5	56101
NCR3	259197
PCDHGB4	8641
LAP3	51056
CRKL	1399
NUDT4P1	11163
NUDT4P1	440672
LEPREL1	55214
PEG3	5178
PEG3	100169890
PEG3	23619
C5orf42	65250
RHBG	57127
PCDHGC5	56098
PCDHGC5	56097
PCDHGC5	5098
PCDHGC5	26025
PCDHGC4	56098
PCDHGC4	56097
PCDHGC4	5098
PCDHGC4	26025
PCDHGC3	56098
PCDHGC3	56097
PCDHGC3	5098
PCDHGC3	26025
CRNN	49860
NCKAP5L	57701
N4BP2	55728
N4BP3	23138
N4BP1	9683
LARS	51520
C5orf47	133491
C5orf49	134121
LOC90784	90784
C5orf46	389336
C5orf45	51149
C5orf52	100190949
DGCR6L	85359
C5orf51	285636
MUC21	394263
MUC20	200958
RHAG	6005
C5orf58	133874
MUC19	283463
C5orf56	441108
C5orf55	116349
MUC17	140453
MUC16	94025
C5orf54	63920
PDP1	54704
PDP2	57546
CRHBP	1393
REST	5978
ITSN2	50618
ITSN1	6453
OGDH	4967
CUL3	8452
CUL2	8453
CUL5	8065
HMCN1	83872
CUL7	9820
CUL9	23113
PIK3C3	5289
YEATS2	55689
STAG3	10734
PIK3CA	5290
OR51L1	119682
CAB39	51719
CUL1	8454
STAG1	10274
SH3GL3	6457
PIK3CG	5294
PDPR	55066
PIK3CB	5291
PDPN	10630
PIK3CD	5293
LOC642846	642846
EXD3	54932
EXD2	55218
EXD1	161829
LPCAT2	54947
LPCAT3	10162
LPCAT4	254531
MIR26A2	407016
MIR26A1	407015
RETN	56729
LOC401177	401177
ABCA11P	79963
SH3GL2	6456
SH3GL1	6455
LOC642852	642852
RER1	11079
MIR99A	407055
ARFGEF2	10564
ARFGEF1	10565
MIR99B	407056
LOC100288748	100288748
LPCAT1	79888
CDC123	8872
NAT10	55226
NAT14	57106
ASXL2	55252
YEATS4	8089
ASXL3	80816
SPNS2	124976
SPNS3	201305
ASXL1	171023
COL16A1	1307
ENGASE	64772
RERG	85004
TMEM191B	645426
TMEM191B	728229
TMEM191C	645426
TMEM191C	728229
OR51I2	390064
TMEM191A	84222
MLYCD	23417
AKNAD1	254268
SMURF2	64750
SMURF1	57154
OR51I1	390063
SPNS1	83985
RERE	473
MIR155HG	406947
MIR155HG	114614
MGC16275	85001
BNIP3	664
NBEA	26960
OR51Q1	390061
STAC3	246329
LNPEP	4012
BNIPL	149428
MAP1LC3C	440738
STAC2	342667
MAP1LC3A	84557
MAP1LC3B	81631
GPHB5	122876
GATAD1	57798
KRTAP7-1	337878
LOC401127	401127
LOC100131496	100131496
PHKG1	5260
PHKG2	5261
EPB41L2	2037
EPB41L3	23136
EPB41L1	2036
BNIP1	662
BNIP2	663
EPB41L5	57669
MGEA5	10724
GPHA2	170589
EPDR1	54749
TFR2	7036
SPO11	23626
PAAF1	80227
KTI12	112970
PDHX	8050
PDK1	5163
PDK2	5164
SLC8A1	6546
SLC8A2	6543
PPHLN1	51535
PDK4	5166
LOC100130301	100130301
STAB2	55576
OR51M1	390059
TFRC	7037
STAB1	23166
OGFR	11054
AP4B1	10717
OGG1	4968
SLC8A3	6547
AKNA	80709
OR51D1	390038
AP4E1	23431
CNDP1	84735
CNDP2	55748
MIR940	100126328
BPHL	670
PDX1	3651
MIR935	100126325
MIR1179	100302235
CHIC2	26511
MIR937	100126338
DNAJC9	23234
DNAJC8	22826
MIR933	100126350
TDGF1	6997
TDGF1	6998
DNAJC7	7266
DNAJC6	9829
DNAJC5	80331
DNAJC4	3338
ANKZF1	55139
MIR938	100126327
DNAJC3	5611
DNAJC2	27000
MIR939	100126351
MIR1178	100302274
DNAJC1	64215
PDXK	8566
STAP1	26228
MIR92B	693235
NBAS	51594
CTRB1	1504
RELA	5970
STAP2	55620
RELB	5971
CTRB2	440387
PDXP	57026
CCDC6	8030
CCDC3	83643
CHID1	66005
TCFL5	10732
MIR921	100126349
RELT	84957
MIR922	100126321
MIR920	100126320
REM2	161253
REM1	28954
RELN	5649
CCDC9	26093
CCDC7	221016
CCDC8	83987
STYXL1	51657
C3AR1	719
PTRH1	138428
ADHFE1	137872
OR51B2	79345
LPAL2	80350
STAM2	10254
PTRH2	51651
ABI3BP	25890
RPL10L	140801
PEG10	23089
DNAJA1	3301
OR51B5	282763
OR51B6	390058
MIR1197	100302250
RPL10A	728979
RPL10A	100128936
RPL10A	4736
OR51B4	79339
DNAJA4	55466
DNAJA3	9093
DNAJA2	10294
MIR1180	100302256
MIR1181	100302213
NAT8B	9027
NAT8B	51471
PHACTR1	221692
PHACTR2	9749
CUBN	8029
PHACTR3	116154
FSCN2	25794
PHACTR4	65979
FSCN3	29999
FSCN1	6624
SPRYD3	84926
BPGM	669
SPRYD4	283377
DNAJB8	165721
DNAJB7	150353
DNAJB9	4189
ASAH2B	653308
OR51A2	401667
DNAJB2	3300
DNAJB1	3337
DNAJB4	11080
DNAJB3	414061
OR51A7	119687
DNAJB6	10049
NAT8L	339983
MIR1182	100302132
DNAJB5	25822
PODNL1	79883
VARS2	57176
CDC14A	8556
CDC14B	8555
REG4	83998
CDC14C	168448
ACOT2	10965
ACOT1	641371
ACOT6	641372
ACOT4	644189
ACOT4	122970
LOC643923	643923
PCDH1	5097
ACOT7	11332
CLCA3P	9629
ACOT8	10005
PSMC3IP	29893
EXOG	9941
PCDH9	5101
IRF2BP2	359948
PCDH8	5100
PCDH7	5099
IRF2BP1	26145
OR51G1	79324
OR51G2	81282
PRR5-ARHGAP8	55615
PRR5-ARHGAP8	23779
PRR5-ARHGAP8	553158
TMEM194B	100131211
TMEM194A	23306
ETHE1	23474
FSD1L	83856
OR51F1	256892
EGLN3	112399
OR51F2	119694
